timestamp,latitude,longitude
2023-05-03 11:21:05.405,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.423,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.439,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.455,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.470,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.488,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.503,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.521,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.537,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.556,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.571,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.589,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.606,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.622,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.639,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.656,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.673,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.688,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.706,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.725,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.740,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.750,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.769,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.790,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.804,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.820,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.837,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.853,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.870,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.887,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.903,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.920,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.938,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.955,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.971,39.7396202087402,-8.80764102935791
2023-05-03 11:21:05.988,39.7396202087402,-8.80764102935791
2023-05-03 11:21:06.004,39.7396202087402,-8.80764102935791
2023-05-03 11:21:06.021,39.7396202087402,-8.80764102935791
2023-05-03 11:21:06.037,39.7396202087402,-8.80764102935791
2023-05-03 11:21:06.053,39.7396202087402,-8.80764102935791
2023-05-03 11:21:06.071,39.7396202087402,-8.80764102935791
