timestamp,latitude,longitude
2023-05-03 11:27:46.697,39.7398376464844,-8.80457210540772
2023-05-03 11:27:46.714,39.7398376464844,-8.80457210540772
2023-05-03 11:27:46.739,39.7398376464844,-8.80457210540772
2023-05-03 11:27:46.747,39.7398376464844,-8.80457210540772
2023-05-03 11:27:46.762,39.7398376464844,-8.80457210540772
2023-05-03 11:27:46.787,39.7398376464844,-8.80457210540772
2023-05-03 11:27:46.803,39.7398376464844,-8.80457210540772
2023-05-03 11:27:46.815,39.7398376464844,-8.80457210540772
2023-05-03 11:27:46.825,39.7398376464844,-8.80457210540772
2023-05-03 11:27:46.839,39.7398376464844,-8.80457210540772
2023-05-03 11:27:46.861,39.7398376464844,-8.80457210540772
2023-05-03 11:27:46.881,39.7398376464844,-8.80457210540772
2023-05-03 11:27:46.900,39.7398376464844,-8.80457210540772
2023-05-03 11:27:46.915,39.7398376464844,-8.80457210540772
2023-05-03 11:27:46.926,39.7398376464844,-8.80457210540772
2023-05-03 11:27:46.942,39.7398376464844,-8.80457210540772
2023-05-03 11:27:46.956,39.7398376464844,-8.80457210540772
2023-05-03 11:27:46.973,39.7398376464844,-8.80457210540772
2023-05-03 11:27:46.993,39.7398376464844,-8.80457210540772
2023-05-03 11:27:47.010,39.7398376464844,-8.80457210540772
2023-05-03 11:27:47.029,39.7398376464844,-8.80457210540772
2023-05-03 11:27:47.046,39.7398376464844,-8.80457210540772
2023-05-03 11:27:47.060,39.7398376464844,-8.80457210540772
2023-05-03 11:27:47.078,39.7398376464844,-8.80457210540772
2023-05-03 11:27:47.095,39.7398376464844,-8.80457210540772
2023-05-03 11:27:47.112,39.7398376464844,-8.80457210540772
2023-05-03 11:27:47.128,39.7398376464844,-8.80457210540772
2023-05-03 11:27:47.145,39.7398376464844,-8.80457210540772
2023-05-03 11:27:47.161,39.7398376464844,-8.80457210540772
2023-05-03 11:27:47.180,39.7398376464844,-8.80457210540772
2023-05-03 11:27:47.195,39.7398376464844,-8.80457210540772
2023-05-03 11:27:47.212,39.7398376464844,-8.80457210540772
2023-05-03 11:27:47.228,39.7398376464844,-8.80457210540772
2023-05-03 11:27:47.244,39.7398376464844,-8.80457210540772
2023-05-03 11:27:47.256,39.7398376464844,-8.80457210540772
2023-05-03 11:27:47.286,39.7398376464844,-8.80457210540772
2023-05-03 11:27:47.303,39.7398376464844,-8.80457210540772
2023-05-03 11:27:47.322,39.7398185729981,-8.80453491210938
2023-05-03 11:27:47.329,39.7398185729981,-8.80453491210938
2023-05-03 11:27:47.341,39.7398185729981,-8.80453491210938
2023-05-03 11:27:47.354,39.7398185729981,-8.80453491210938
2023-05-03 11:27:47.378,39.7398185729981,-8.80453491210938
2023-05-03 11:27:47.395,39.7398185729981,-8.80453491210938
2023-05-03 11:27:47.412,39.7398185729981,-8.80453491210938
2023-05-03 11:27:47.429,39.7398185729981,-8.80453491210938
2023-05-03 11:27:47.444,39.7398185729981,-8.80453491210938
2023-05-03 11:27:47.461,39.7398185729981,-8.80453491210938
2023-05-03 11:27:47.477,39.7398185729981,-8.80453491210938
2023-05-03 11:27:47.493,39.7398185729981,-8.80453491210938
2023-05-03 11:27:47.512,39.7398185729981,-8.80453491210938
2023-05-03 11:27:47.527,39.7398185729981,-8.80453491210938
2023-05-03 11:27:47.544,39.7398185729981,-8.80453491210938
2023-05-03 11:27:47.561,39.7398185729981,-8.80453491210938
